location,price,habs,baños,area,tipo_inmueble,link
"Nicolas de federman, Bogotá","$ 2,600,000",2.0,2.0,90.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</apartamento-en-arriendo/191097238>"
"Nicolas de federman, Bogotá","$ 5,500,000",5.0,3.0,264.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</casa-en-arriendo/191855760>"
"Nicolas de federman, Bogotá","$ 480,000",2.0,7.0,170.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</habitacion-en-arriendo/191874504>"
"Nicolas de federman, Bogotá","$ 2,350,000",2.0,2.0,49.6,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</apartamento-en-arriendo/192009936>"
"Nicolas de federman, Bogotá","$ 470,000",5.0,5.0,8.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</habitacion-en-arriendo/191993686>"
"Nicolas de federman, Bogotá","$ 600,000",3.0,1.0,20.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</habitacion-en-arriendo/10377910>"
"Nicolas de federman, Bogotá","$ 2,600,000",1.0,2.0,50.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</apartamento-en-arriendo/191568017>"
"Nicolas de federman, Bogotá","$ 4,500,000",4.0,4.0,120.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</apartamento-en-arriendo/7849151>"
"Nicolas de federman, Bogotá","$ 800,000",1.0,1.0,30.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</habitacion-en-arriendo/192037386>"
"Nicolas de federman, Bogotá","$ 4,000,000",3.0,3.0,150.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina3/</apartamento-en-arriendo/191751689>"
"Nicolas de federman, Bogotá","$620,000",6.0,6.0,6.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo/191097078>"
"Nicolas de federman, Bogotá","$490,000",1.0,6.0,6.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo/191566197>"
"Nicolas de federman, Bogotá","$4,900,000",3.0,3.0,89.9,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/10901350>"
"Nicolas de federman, Bogotá","$350,000",1.0,1.0,120.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo/191379590>"
"Nicolas de federman, Bogotá","$1,250,000",1.0,1.0,25.0,Apartaestudio en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartaestudio-en-arriendo/10715051>"
"Nicolas de federman, Bogotá","$630,000",1.0,1.0,5.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo/191120126>"
"Nicolas de federman, Bogotá","$1,350,000",1.0,1.0,5.0,Apartaestudio en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartaestudio-en-arriendo/10889168>"
"Nicolas de federman, Bogotá","$4,500,000",3.0,3.0,88.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/191644506>"
"Nicolas de federman, Bogotá","$1,700,000",1.0,1.0,40.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartaestudio-en-arriendo/191709425>"
"Nicolas de federman, Bogotá","$600,000",1.0,1.0,12.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo-bogota-pablo-vi/7499214>"
"Nicolas de federman, Bogotá","$3,700,000",4.0,3.0,135.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/191079286>"
"Nicolas de federman, Bogotá","$700,000",1.0,1.0,7720.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo-bogota-nicolas-de-federman/7617858>"
"Nicolas de federman, Bogotá","$300,000",1.0,1.0,12.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo-bogota/7714058>"
"Nicolas de federman, Bogotá","$2,700,000",2.0,2.0,65.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/10954449>"
"Nicolas de federman, Bogotá","$600,000",1.0,1.0,9.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</habitacion-en-arriendo/191258127>"
"Nicolas de federman, Bogotá","$2,500,000",1.0,2.0,45.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/nicolas-de-federman/zona-occidental/bogota/pagina4/</apartamento-en-arriendo/191693605>"
